patient_key,peak_type,gap_order,curve_idx,x,y,profile_name,peak_height,peak_prominence,peak_width_half_prominence,peak_width_height,left_ips,right_ips,left_base_idx,right_base_idx,prev_peak_idx,next_peak_idx,distance_to_prev_peak_idx,distance_to_next_peak_idx,left_valley_idx,right_valley_idx,left_valley_value,right_valley_value,valley_to_valley_width,height_above_left_valley,height_above_right_valley,height_above_mean_valleys
S_39,gap,3,141,136.36072,569.636,gap_score_smooth,0.9986146092414856,0.6310115456581116,166.5832236791474,0.6831088364124298,35.31567511512664,201.89889879427403,22,239,89.0,195.0,52.0,54.0,122,155,0.9678956270217896,0.9837771058082581,33,0.030718982219696045,0.014837503433227539,0.022778242826461792
S_39,gap,4,195,180.59084,753.32635,gap_score_smooth,0.9569301009178162,0.12602663040161133,6.918172584879727,0.8939167857170105,191.5968758436995,198.51504842857923,188,239,141.0,215.0,54.0,20.0,188,206,0.8309034705162048,0.5935933589935303,18,0.12602663040161133,0.3633367419242859,0.2446816861629486
S_39,gap,5,215,200.75418,821.3598,gap_score_smooth,0.9303054809570312,0.336712121963501,22.835308346524783,0.7619494199752808,210.23126304645285,233.06657139297764,206,239,195.0,,20.0,0.0,206,239,0.5935933589935303,0.367603063583374,33,0.336712121963501,0.5627024173736572,0.4497072696685791
S_40,gap,1,66,294.25824,391.22177,gap_score_smooth,0.9516604542732239,0.3033708333969116,38.2443204674973,0.7999750375747681,49.98435911093894,88.22867957843624,0,94,,107.0,0.0,41.0,37,82,0.7603051662445068,0.8020973801612854,45,0.19135528802871704,0.14956307411193848,0.17045918107032776
S_40,gap,2,107,270.52856,502.5565,gap_score_smooth,0.9233763813972473,0.03523153066635132,4.901858280225866,0.9057606160640717,105.13503809755579,110.03689637778166,94,114,66.0,128.0,41.0,21.0,98,114,0.6576505899429321,0.888144850730896,16,0.2657257914543152,0.03523153066635132,0.15047866106033325
S_40,gap,3,128,253.25285,559.5816,gap_score_smooth,0.9927014708518982,0.8597241342067719,195.92818434425226,0.5628394037485123,5.868615011328139,201.7967993555804,0,239,107.0,154.0,21.0,26.0,114,141,0.888144850730896,0.922319769859314,27,0.1045566201210022,0.07038170099258423,0.08746916055679321
S_40,gap,4,154,239.59262,630.1841,gap_score_smooth,0.986866295337677,0.06454652547836304,10.778342606775112,0.9545930325984955,147.45993631020676,158.23827891698187,141,239,128.0,179.0,26.0,25.0,141,174,0.922319769859314,0.7595738172531128,33,0.06454652547836304,0.2272924780845642,0.14591950178146362
S_40,gap,5,179,244.71536,698.0711,gap_score_smooth,0.7926086783409119,0.03303486108779907,3.871715600156108,0.7760912477970123,176.74304317657052,180.61475877672663,174,186,154.0,196.0,25.0,17.0,174,186,0.7595738172531128,0.632758617401123,12,0.03303486108779907,0.15985006093978882,0.09644246101379395
S_40,gap,6,196,266.46628,744.2343,gap_score_smooth,0.8317505121231079,0.19899189472198486,7.593245745067492,0.7322545647621155,191.95760129516952,199.55084704023702,186,206,179.0,216.0,17.0,20.0,186,206,0.632758617401123,0.34316638112068176,20,0.19899189472198486,0.48858413100242615,0.3437880128622055
S_40,gap,7,216,298.14484,798.54395,gap_score_smooth,0.8439314365386963,0.5007650554180145,19.903225171716144,0.593548908829689,210.82175187571198,230.72497704742813,206,239,196.0,,20.0,0.0,206,239,0.34316638112068176,0.06355877220630646,33,0.5007650554180145,0.7803726643323898,0.6405688598752022
S_41,gap,1,65,135.97635,271.7615,gap_score_smooth,0.9795745611190796,0.23059183359146118,13.498088041304001,0.864278644323349,55.744208146860416,69.24229618816442,0,77,,97.0,0.0,32.0,39,77,0.7844704389572144,0.7489827275276184,38,0.19510412216186523,0.23059183359146118,0.2128479778766632
S_41,gap,2,97,176.39798,361.7364,gap_score_smooth,0.9817628264427185,0.06185835599899292,9.45517613818511,0.950833648443222,92.5527001794775,102.0078763176626,0,108,65.0,123.0,32.0,26.0,77,108,0.7489827275276184,0.9199044704437256,31,0.2327800989151001,0.06185835599899292,0.1473192274570465
S_41,gap,3,123,236.09908,434.841,gap_score_smooth,0.9960673451423645,0.8914738893508911,176.6303785051339,0.550330400466919,5.928035143792476,182.55841364892638,0,239,97.0,194.0,26.0,71.0,108,142,0.9199044704437256,0.9662007093429565,34,0.07616287469863892,0.02986663579940796,0.05301475524902344
S_41,gap,4,194,243.5281,634.4728,gap_score_smooth,0.8588683009147644,0.33614593744277954,9.88308172661391,0.6907953321933746,189.30084866907168,199.1839303956856,184,239,123.0,211.0,71.0,17.0,184,203,0.5227223634719849,0.6058048605918884,19,0.33614593744277954,0.253063440322876,0.29460468888282776
S_41,gap,5,211,214.21704,682.272,gap_score_smooth,0.8190584778785706,0.21325361728668213,6.224180158449968,0.7124316692352295,207.61436969816532,213.8385498566153,203,239,194.0,226.0,17.0,15.0,203,220,0.6058048605918884,0.5395613312721252,17,0.21325361728668213,0.2794971466064453,0.24637538194656372
S_41,gap,6,226,191.52754,724.4477,gap_score_smooth,0.6688740849494934,0.12931275367736816,6.042002085896854,0.6042177081108093,223.17429710621505,229.2162991921119,220,239,211.0,,15.0,0.0,220,239,0.5395613312721252,0.08021537214517593,19,0.12931275367736816,0.5886587128043175,0.3589857332408428
S_42,gap,1,11,264.2358,176.1046,gap_score_smooth,0.6744916439056396,0.055784642696380615,4.427623595856318,0.6465993225574493,9.124713785400841,13.552337381257159,0,18,,37.0,0.0,26.0,0,18,0.0901361033320427,0.618707001209259,18,0.584355540573597,0.055784642696380615,0.3200700916349888
S_42,gap,2,37,274.77512,230.71548,gap_score_smooth,0.6898121237754822,0.08635711669921875,18.275503563391908,0.6466335654258728,22.83906971663015,41.11457328002206,0,46,11.0,64.0,26.0,27.0,32,46,0.6779817342758179,0.6034550070762634,14,0.011830389499664307,0.08635711669921875,0.04909375309944153
S_42,gap,3,64,287.49548,287.4268,gap_score_smooth,0.7958654165267944,0.03490567207336426,10.99152937512271,0.7784125804901123,61.29216928648215,72.28369866160486,0,77,37.0,110.0,27.0,46.0,46,68,0.6034550070762634,0.7830977439880371,22,0.192410409450531,0.012767672538757324,0.10258904099464417
S_42,gap,4,110,306.0872,384.04602,gap_score_smooth,0.9950537085533142,0.9049176052212715,193.58056647214772,0.5425949059426785,7.305604057797219,200.88617052994493,0,239,64.0,138.0,46.0,28.0,77,126,0.7609597444534302,0.9560015201568604,49,0.23409396409988403,0.03905218839645386,0.13657307624816895
S_42,gap,5,138,297.83755,442.85773,gap_score_smooth,0.9898224472999573,0.033820927143096924,10.411358453023894,0.9729119837284088,130.31515997375473,140.72651842677863,126,239,110.0,152.0,28.0,14.0,126,146,0.9560015201568604,0.9249676465988159,20,0.033820927143096924,0.06485480070114136,0.04933786392211914
S_42,gap,6,152,281.97202,472.2636,gap_score_smooth,0.9679372310638428,0.042969584465026855,4.696023882822288,0.9464524388313293,149.28576598034948,153.98178986317177,146,239,138.0,167.0,14.0,15.0,146,162,0.9249676465988159,0.8833145499229431,16,0.042969584465026855,0.08462268114089966,0.06379613280296326
S_42,gap,7,167,266.27777,503.76987,gap_score_smooth,0.9182894825935364,0.03497493267059326,5.491611400333738,0.9008020162582397,164.51095590026802,170.00256730060175,162,239,152.0,181.0,15.0,14.0,162,175,0.8833145499229431,0.8483657836914062,13,0.03497493267059326,0.06992369890213013,0.052449315786361694
S_42,gap,8,181,251.05803,533.1757,gap_score_smooth,0.9002466797828674,0.05188089609146118,9.980089978251016,0.8743062317371368,178.2721911136856,188.25228109193662,175,239,167.0,220.0,14.0,39.0,175,192,0.8483657836914062,0.8384223580360413,17,0.05188089609146118,0.06182432174682617,0.05685260891914368
S_42,gap,9,220,238.67734,615.09204,gap_score_smooth,0.8931119441986084,0.3708046078681946,16.008409641160057,0.7077096402645111,214.24263322860511,230.25104286976517,209,239,181.0,,39.0,0.0,209,239,0.5223073363304138,0.057716287672519684,30,0.3708046078681946,0.8353956565260887,0.6031001321971416
S_43,gap,1,9,158.96568,124.82845,gap_score_smooth,0.7522951364517212,0.4358607232570648,8.085880676485102,0.5343647748231888,4.7851047064846846,12.870985382969787,0,63,,48.0,0.0,39.0,0,16,0.11945758759975433,0.43883055448532104,16,0.6328375488519669,0.31346458196640015,0.4731510654091835
S_43,gap,2,48,139.17508,245.41841,gap_score_smooth,0.7295790314674377,0.3311713933944702,20.944823980746115,0.5639933347702026,37.37881946999616,58.323643450742274,23,63,9.0,75.0,39.0,27.0,31,53,0.47193077206611633,0.7119109630584717,22,0.2576482594013214,0.017668068408966064,0.13765816390514374
S_43,gap,3,75,125.73172,328.90378,gap_score_smooth,0.8272806406021118,0.05289161205291748,10.077119740612886,0.8008348345756531,72.85206122926576,82.92918096987864,0,86,48.0,95.0,27.0,20.0,63,86,0.31643441319465637,0.7743890285491943,23,0.5108462274074554,0.05289161205291748,0.28186891973018646
S_43,gap,4,95,134.87526,390.74478,gap_score_smooth,0.8444237112998962,0.08415907621383667,8.40525368634988,0.8023441731929779,89.34920863213101,97.75446231848089,0,101,75.0,122.0,20.0,27.0,86,101,0.7743890285491943,0.7602646350860596,15,0.0700346827507019,0.08415907621383667,0.07709687948226929
S_43,gap,5,122,157.99464,474.23013,gap_score_smooth,0.8798292875289917,0.2173912525177002,9.778829146363393,0.7711336612701416,115.01599125943584,124.79482040579923,0,131,95.0,139.0,27.0,17.0,114,131,0.7650853395462036,0.6624380350112915,17,0.11474394798278809,0.2173912525177002,0.16606760025024414
S_43,gap,6,139,172.03004,526.795,gap_score_smooth,0.9906351566314697,0.8711775690317154,143.03341625418915,0.555046372115612,69.74163518610929,212.77505144029845,0,239,122.0,201.0,17.0,62.0,131,154,0.6624380350112915,0.9419242739677429,23,0.3281971216201782,0.04871088266372681,0.18845400214195251
S_43,gap,7,201,152.11728,718.5021,gap_score_smooth,0.9093304872512817,0.06627523899078369,14.760619582160984,0.8761928677558899,192.99536829218528,207.75598787434626,179,239,139.0,229.0,62.0,28.0,189,220,0.8546788692474365,0.2866644859313965,31,0.054651618003845215,0.6226660013198853,0.33865880966186523
S_43,gap,8,229,128.71211,805.07947,gap_score_smooth,0.7223041653633118,0.4356396794319153,10.145149831880673,0.5044843256473541,223.53531933264145,233.68046916452212,220,239,201.0,,28.0,0.0,220,239,0.2866644859313965,0.0851512998342514,19,0.4356396794319153,0.6371528655290604,0.5363962724804878
S_44,gap,1,16,208.04346,215.30125,gap_score_smooth,0.6538808941841125,0.031028330326080322,2.904820099453717,0.6383667290210724,14.86462141346489,17.769441512918608,0,20,,68.0,0.0,52.0,0,20,0.0721675381064415,0.6228525638580322,20,0.581713356077671,0.031028330326080322,0.3063708432018757
S_44,gap,2,68,126.68425,346.28033,gap_score_smooth,0.9934849739074707,0.9203426912426949,97.36332714560466,0.5333136282861233,9.263546391871875,106.62687353747653,0,239,16.0,99.0,52.0,31.0,46,85,0.8069475293159485,0.881251335144043,39,0.18653744459152222,0.11223363876342773,0.14938554167747498
S_44,gap,3,99,125.101494,424.364,gap_score_smooth,0.9559846520423889,0.07473331689834595,10.201970467656949,0.9186179935932159,91.11629576809183,101.31826623574878,85,109,68.0,150.0,31.0,51.0,85,109,0.881251335144043,0.45794081687927246,24,0.07473331689834595,0.49804383516311646,0.2863885760307312
S_44,gap,4,150,245.87076,552.8243,gap_score_smooth,0.9623358249664307,0.5043950080871582,56.052779162894026,0.7101383209228516,112.9960319021172,169.04881106501122,109,239,99.0,188.0,51.0,38.0,143,171,0.9313257336616516,0.6701136231422424,28,0.031010091304779053,0.29222220182418823,0.16161614656448364
S_44,gap,5,188,262.0257,648.53973,gap_score_smooth,0.9128763675689697,0.2427627444267273,11.142896404600236,0.7914949953556061,182.36602932881468,193.5089257334149,171,239,150.0,210.0,38.0,22.0,179,197,0.696209192276001,0.7404650449752808,18,0.21666717529296875,0.17241132259368896,0.19453924894332886
S_44,gap,6,210,251.9693,703.954,gap_score_smooth,0.8802794218063354,0.1398143768310547,11.620092939184588,0.8103722333908081,205.61656805048017,217.23666098966476,197,239,188.0,,22.0,0.0,197,239,0.7404650449752808,0.07314228266477585,42,0.1398143768310547,0.8071371391415596,0.47347575798630714
S_45,gap,1,16,252.04816,247.76569,gap_score_smooth,0.6215963959693909,0.04066735506057739,5.362056305803787,0.6012627184391022,14.43004957575926,19.792105881563046,0,22,,38.0,0.0,22.0,10,22,0.48598554730415344,0.5809290409088135,12,0.13561084866523743,0.04066735506057739,0.08813910186290741
S_45,gap,2,38,247.31177,302.4435,gap_score_smooth,0.7544630169868469,0.030185461044311523,6.037433745080243,0.7393702864646912,35.40973151819766,41.4471652632779,0,45,16.0,57.0,22.0,19.0,34,45,0.7367067933082581,0.7242775559425354,11,0.017756223678588867,0.030185461044311523,0.023970842361450195
S_45,gap,3,57,237.92911,349.66528,gap_score_smooth,0.857946515083313,0.29859334230422974,46.18484140983679,0.7086498439311981,26.631016966484353,72.81585837632115,0,81,38.0,95.0,19.0,38.0,45,64,0.7242775559425354,0.8346211910247803,19,0.1336689591407776,0.023325324058532715,0.07849714159965515
S_45,gap,4,95,210.40927,444.1088,gap_score_smooth,0.9374678134918213,0.0563625693321228,7.783532017221262,0.9092865288257599,90.65126641539565,98.43479843261692,0,107,57.0,151.0,38.0,56.0,81,107,0.5593531727790833,0.8811052441596985,26,0.37811464071273804,0.0563625693321228,0.21723860502243042
S_45,gap,5,151,264.4748,583.2887,gap_score_smooth,0.993000328540802,0.9090813547372818,216.63762911496198,0.5384596511721611,12.53966789323481,229.1772970081968,0,239,95.0,196.0,56.0,45.0,144,154,0.9813695549964905,0.987578272819519,10,0.011630773544311523,0.005422055721282959,0.008526414632797241
S_45,gap,6,196,271.008,695.1297,gap_score_smooth,0.9113183617591858,0.06370997428894043,4.050622622266133,0.8794633746147156,193.74942725200913,197.80004987427526,191,239,151.0,215.0,45.0,19.0,191,207,0.8476083874702454,0.55873042345047,16,0.06370997428894043,0.3525879383087158,0.20814895629882812
S_45,gap,7,215,248.39766,742.35144,gap_score_smooth,0.7755641341209412,0.2168337106704712,7.374552796145082,0.6671472787857056,211.21496169335634,218.58951448950143,207,239,196.0,,19.0,0.0,207,226,0.55873042345047,0.5478994250297546,19,0.2168337106704712,0.22766470909118652,0.22224920988082886
S_46,gap,1,46,147.95183,218.34727,gap_score_smooth,0.8772355318069458,0.048245370388031006,10.610497724189415,0.8531128466129303,39.91550653346501,50.52600425765443,0,54,,66.0,0.0,20.0,22,54,0.7721883058547974,0.8289901614189148,32,0.10504722595214844,0.048245370388031006,0.07664629817008972
S_46,gap,2,66,137.59163,278.93304,gap_score_smooth,0.9376828670501709,0.11911016702651978,13.70462657346323,0.878127783536911,58.43960566368018,72.14423223714341,0,79,46.0,92.0,20.0,26.0,54,79,0.8289901614189148,0.8185727000236511,25,0.1086927056312561,0.11911016702651978,0.11390143632888794
S_46,gap,3,92,110.40437,357.69455,gap_score_smooth,0.876949667930603,0.05339008569717407,8.40191015799985,0.850254625082016,87.49176039203009,95.89367055002994,79,103,66.0,116.0,26.0,24.0,79,103,0.8185727000236511,0.823559582233429,24,0.058376967906951904,0.05339008569717407,0.05588352680206299
S_46,gap,4,116,108.5653,430.3975,gap_score_smooth,0.9379591345787048,0.28929460048675537,94.28083615766948,0.7933118343353271,26.539324969899404,120.8201611275689,0,140,92.0,131.0,24.0,15.0,103,124,0.823559582233429,0.744299054145813,21,0.11439955234527588,0.19366008043289185,0.15402981638908386
S_46,gap,5,131,120.91802,475.83682,gap_score_smooth,0.838334321975708,0.09403526782989502,4.359701682857548,0.7913166880607605,128.8502654516741,133.20996713453164,124,140,116.0,147.0,15.0,16.0,124,140,0.744299054145813,0.6486645340919495,16,0.09403526782989502,0.18966978788375854,0.14185252785682678
S_46,gap,6,147,138.21857,524.3054,gap_score_smooth,0.956566333770752,0.8218954801559448,191.6570271362753,0.5456185936927795,5.511151074136371,197.16817821041167,0,239,131.0,185.0,16.0,38.0,140,151,0.6486645340919495,0.8987317085266113,11,0.3079017996788025,0.057834625244140625,0.18286821246147156
S_46,gap,7,185,154.64545,639.4184,gap_score_smooth,0.9166955351829529,0.06751871109008789,14.938341954037668,0.8829361796379089,175.13850455941247,190.07684651345014,172,239,147.0,209.0,38.0,24.0,179,199,0.8933795094490051,0.5178576707839966,20,0.023316025733947754,0.3988378643989563,0.21107694506645203
S_46,gap,8,209,142.22992,712.12134,gap_score_smooth,0.8448112607002258,0.32695358991622925,6.517569977023243,0.6813344657421112,205.71028037797004,212.22785035499328,199,239,185.0,228.0,24.0,19.0,199,220,0.5178576707839966,0.29406386613845825,21,0.32695358991622925,0.5507473945617676,0.4388504922389984
S_46,gap,9,228,128.75888,769.6778,gap_score_smooth,0.7120967507362366,0.4180328845977783,7.59692495101018,0.5030803084373474,224.36266350058366,231.95958845159385,220,239,209.0,,19.0,0.0,220,239,0.29406386613845825,0.07929715514183044,19,0.4180328845977783,0.6327995955944061,0.5254162400960922
S_47,gap,1,23,207.25714,249.63599,gap_score_smooth,0.6598181128501892,0.19882628321647644,6.822875423516113,0.560404971241951,19.713519269316535,26.536394692832648,0,30,,61.0,0.0,38.0,17,30,0.4881223738193512,0.46099182963371277,13,0.171695739030838,0.19882628321647644,0.18526101112365723
S_47,gap,2,61,172.91135,328.3389,gap_score_smooth,0.7800517678260803,0.17513227462768555,17.989763683174466,0.6924856305122375,46.52944329224244,64.5192069754169,0,68,23.0,76.0,38.0,15.0,51,68,0.7104951739311218,0.6049194931983948,17,0.0695565938949585,0.17513227462768555,0.12234443426132202
S_47,gap,3,76,118.59158,359.40585,gap_score_smooth,0.8966271281242371,0.4583412706851959,13.704266167437908,0.6674564927816391,70.03062923882894,83.73489540626684,0,106,61.0,96.0,15.0,20.0,68,77,0.6049194931983948,0.8944318294525146,9,0.2917076349258423,0.002195298671722412,0.14695146679878235
S_47,gap,4,96,47.901592,400.82846,gap_score_smooth,0.7807214260101318,0.32111814618110657,9.493072714127592,0.6201623529195786,92.03702824960082,101.53010096372842,88,106,76.0,128.0,20.0,32.0,88,106,0.45960327982902527,0.43828585743904114,18,0.32111814618110657,0.3424355685710907,0.33177685737609863
S_47,gap,5,128,54.316303,467.1046,gap_score_smooth,0.992630124092102,0.9317117445170879,57.19650730986538,0.5267742518335581,117.05477497641488,174.25128228628026,0,239,96.0,155.0,32.0,27.0,114,138,0.4442915618419647,0.9116407632827759,24,0.5483385622501373,0.08098936080932617,0.31466396152973175
S_47,gap,6,155,133.75597,523.0251,gap_score_smooth,0.9640402793884277,0.052399516105651855,19.919651793763734,0.9378405213356018,140.77122749957942,160.69087929334316,138,239,128.0,185.0,27.0,30.0,138,175,0.9116407632827759,0.525039553642273,37,0.052399516105651855,0.4390007257461548,0.24570012092590332
S_47,gap,7,185,202.55264,585.159,gap_score_smooth,0.8559326529502869,0.24368184804916382,14.847840778589557,0.734091728925705,180.18009037905065,195.0279311576402,175,200,155.0,215.0,30.0,30.0,175,200,0.525039553642273,0.612250804901123,25,0.3308930993080139,0.24368184804916382,0.28728747367858887
S_47,gap,8,215,228.03358,647.2929,gap_score_smooth,0.8886231184005737,0.3635835647583008,25.593751584478923,0.7068313360214233,202.94687461310366,228.54062619758258,175,239,185.0,,30.0,0.0,212,239,0.8866345882415771,0.060918379575014114,27,0.001988530158996582,0.8277047388255596,0.4148466344922781
S_48,gap,1,45,131.92671,258.62762,gap_score_smooth,0.893454372882843,0.037349820137023926,13.666321481339224,0.874779462814331,39.77696056994283,53.443282051282054,0,58,,75.0,0.0,30.0,32,58,0.8153864741325378,0.8561045527458191,26,0.07806789875030518,0.037349820137023926,0.05770885944366455
S_48,gap,2,75,107.98677,359.04602,gap_score_smooth,0.9261174201965332,0.06610280275344849,13.28256824734352,0.893066018819809,66.71729675285285,79.99986500019637,0,86,45.0,100.0,30.0,25.0,58,86,0.8561045527458191,0.8600146174430847,28,0.07001286745071411,0.06610280275344849,0.0680578351020813
S_48,gap,3,100,74.56782,442.72803,gap_score_smooth,0.9774763584136963,0.3012811541557312,73.03790163974091,0.8268357813358307,34.232044365715204,107.26994600545612,0,125,75.0,118.0,25.0,18.0,86,114,0.8600146174430847,0.7314709424972534,28,0.11746174097061157,0.24600541591644287,0.18173357844352722
S_48,gap,4,118,57.023476,502.97906,gap_score_smooth,0.8761619925498962,0.14469105005264282,4.277144192375516,0.8038164675235748,116.31225840019462,120.58940259257014,114,125,100.0,151.0,18.0,33.0,114,125,0.7314709424972534,0.6761952042579651,11,0.14469105005264282,0.19996678829193115,0.172328919172287
S_48,gap,5,151,99.435295,613.43933,gap_score_smooth,0.9935546517372131,0.8109866380691528,228.21461181002556,0.5880613327026367,4.469318674431358,232.6839304844569,0,239,118.0,168.0,33.0,17.0,146,161,0.9889479279518127,0.9474820494651794,15,0.004606723785400391,0.04607260227203369,0.02533966302871704
S_48,gap,6,168,132.43219,670.3431,gap_score_smooth,0.9896259903907776,0.042143940925598145,7.635462619987123,0.9685540199279785,164.98220714877786,172.61766976876498,161,239,151.0,196.0,17.0,28.0,161,189,0.9474820494651794,0.7583475708961487,28,0.042143940925598145,0.2312784194946289,0.13671118021011353
S_48,gap,7,196,158.25609,764.06696,gap_score_smooth,0.9172176122665405,0.15887004137039185,7.773643795060394,0.8377825915813446,192.3011704940649,200.0748142891253,189,239,168.0,213.0,28.0,17.0,189,203,0.7583475708961487,0.750902533531189,14,0.15887004137039185,0.16631507873535156,0.1625925600528717
S_48,gap,8,213,153.4283,820.9707,gap_score_smooth,0.816579282283783,0.065676748752594,5.344974150093265,0.783740907907486,211.05210856033466,216.39708271042792,203,239,196.0,,17.0,0.0,209,239,0.762240469455719,0.09281650930643082,30,0.054338812828063965,0.7237627729773521,0.38905079290270805
S_49,gap,1,18,223.49335,232.63599,gap_score_smooth,0.7851355075836182,0.11954683065414429,28.511904014746264,0.725362092256546,11.04682921369655,39.55873322844281,0,62,,115.0,0.0,97.0,0,44,0.15467891097068787,0.7079119086265564,44,0.6304565966129303,0.07722359895706177,0.35384009778499603
S_49,gap,2,115,156.60497,440.841,gap_score_smooth,0.9897077083587646,0.8350287973880768,220.5651984422836,0.5721933096647263,7.309480947187398,227.874679389471,0,239,18.0,135.0,97.0,20.0,110,128,0.9703588485717773,0.9413470029830933,18,0.019348859786987305,0.04836070537567139,0.033854782581329346
S_49,gap,3,135,176.80733,483.76987,gap_score_smooth,0.9839044809341431,0.042557477951049805,8.478233655828689,0.9626257419586182,131.607537319228,140.08577097505668,128,239,115.0,194.0,20.0,59.0,128,161,0.9413470029830933,0.9092553853988647,33,0.042557477951049805,0.07464909553527832,0.05860328674316406
S_49,gap,4,194,241.44995,610.41003,gap_score_smooth,0.8189290165901184,0.0669814944267273,4.175427556569019,0.7854382693767548,192.47857548915235,196.65400304572137,189,208,135.0,216.0,59.0,22.0,189,200,0.7305708527565002,0.7529168725013733,11,0.08835816383361816,0.06601214408874512,0.07718515396118164
S_49,gap,5,216,235.8705,657.6318,gap_score_smooth,0.865229070186615,0.13465821743011475,11.165418384730629,0.7978999614715576,211.88776677428325,223.05318515901388,189,239,194.0,,22.0,0.0,208,239,0.7519475221633911,0.03545437753200531,31,0.11328154802322388,0.8297746926546097,0.4715281203389168
S_50,gap,1,69,163.37538,292.27615,gap_score_smooth,0.9111867547035217,0.09691834449768066,12.163939267339252,0.8627275824546814,62.99773723797362,75.16167650531287,0,83,,99.0,0.0,30.0,56,83,0.7902212738990784,0.8142684102058411,27,0.12096548080444336,0.09691834449768066,0.10894191265106201
S_50,gap,2,99,179.36806,375.87448,gap_score_smooth,0.9325637221336365,0.02860438823699951,8.46142328301491,0.9182615280151367,95.80738842090857,104.26881170392348,0,110,69.0,126.0,30.0,27.0,83,110,0.8142684102058411,0.903959333896637,27,0.11829531192779541,0.02860438823699951,0.07344985008239746
S_50,gap,3,126,217.05122,451.11298,gap_score_smooth,0.9932393431663513,0.8397420942783356,196.21583045930083,0.5733682960271835,5.533299412398725,201.74912987169955,0,239,99.0,187.0,27.0,61.0,110,144,0.903959333896637,0.9357404708862305,34,0.08928000926971436,0.05749887228012085,0.0733894407749176
S_50,gap,4,187,218.89491,621.09625,gap_score_smooth,0.9119832515716553,0.24841362237930298,20.520531884570147,0.7877764403820038,177.87412467159285,198.394656556163,168,239,126.0,215.0,61.0,28.0,168,206,0.6635696291923523,0.33352038264274597,38,0.24841362237930298,0.5784628689289093,0.41343824565410614
S_50,gap,5,215,172.31541,699.12134,gap_score_smooth,0.8073110580444336,0.4737906754016876,12.407669633568219,0.5704157203435898,210.32883568129742,222.73650531486564,206,239,187.0,,28.0,0.0,206,239,0.33352038264274597,0.07429412752389908,33,0.4737906754016876,0.7330169305205345,0.6034038029611111
S_51,gap,1,14,122.38476,194.9205,gap_score_smooth,0.8186227679252625,0.05591195821762085,28.310683256389225,0.790666788816452,11.644492914750886,39.95517617114011,0,44,,124.0,0.0,110.0,0,22,0.055647484958171844,0.796358585357666,22,0.7629752829670906,0.022264182567596436,0.3926197327673435
S_51,gap,2,124,81.30522,453.5816,gap_score_smooth,0.9982518553733826,0.8379850089550018,188.99641671337105,0.5792593508958817,8.343624586271819,197.34004129964288,0,239,14.0,174.0,110.0,50.0,102,130,0.9592366218566895,0.9922713041305542,28,0.039015233516693115,0.005980551242828369,0.022497892379760742
S_51,gap,3,174,139.1143,571.1548,gap_score_smooth,0.7962391972541809,0.03880453109741211,3.207919850605066,0.7768369317054749,172.72800398368958,175.93592383429464,168,178,124.0,192.0,50.0,18.0,168,178,0.6854102611541748,0.7574346661567688,10,0.1108289361000061,0.03880453109741211,0.0748167335987091
S_51,gap,4,192,139.5945,613.4812,gap_score_smooth,0.8580859899520874,0.1726757287979126,13.953963190802995,0.7717481255531311,180.7016773057451,194.6556404965481,168,239,174.0,215.0,18.0,23.0,178,206,0.7574346661567688,0.4859148859977722,28,0.1006513237953186,0.3721711039543152,0.2364112138748169
S_51,gap,5,215,137.56395,667.5649,gap_score_smooth,0.8432682752609253,0.3573533892631531,20.005170123151487,0.6645915806293488,211.0572723290683,231.06244245221978,206,239,192.0,,23.0,0.0,206,239,0.4859148859977722,0.16026684641838074,33,0.3573533892631531,0.6830014288425446,0.5201774090528488
S_52,gap,1,14,169.54225,121.301254,gap_score_smooth,0.6405516862869263,0.27297520637512207,11.363137974612549,0.5040640830993652,7.231308600026686,18.594446574639235,0,22,,64.0,0.0,50.0,0,22,0.10230396687984467,0.3675764799118042,22,0.5382477194070816,0.27297520637512207,0.40561146289110184
S_52,gap,2,64,69.61625,265.2343,gap_score_smooth,0.9341800212860107,0.080832839012146,13.085403846069632,0.8937636017799377,56.81153859529136,69.89694244136099,0,82,14.0,95.0,50.0,31.0,33,82,0.4539434313774109,0.8533471822738647,49,0.48023658990859985,0.080832839012146,0.2805347144603729
S_52,gap,3,95,66.62989,354.4728,gap_score_smooth,0.9618076682090759,0.8595037013292313,163.27999853993504,0.5320558175444603,36.940714287247644,200.22071282718267,0,239,64.0,111.0,31.0,16.0,82,105,0.8533471822738647,0.6931096315383911,23,0.10846048593521118,0.2686980366706848,0.188579261302948
S_52,gap,4,111,95.83228,400.53137,gap_score_smooth,0.8382349014282227,0.14512526988983154,6.064868446444962,0.7656722664833069,108.13752178221205,114.20239022865701,105,117,95.0,125.0,16.0,14.0,105,117,0.6931096315383911,0.6770399212837219,12,0.14512526988983154,0.16119498014450073,0.15316012501716614
S_52,gap,5,125,127.69219,440.83264,gap_score_smooth,0.947997510433197,0.2709575891494751,7.3411318031013195,0.8125187158584595,121.06983316749552,128.41096497059684,117,239,111.0,139.0,14.0,14.0,117,132,0.6770399212837219,0.6673845648765564,15,0.2709575891494751,0.2806129455566406,0.27578526735305786
